percentage,outlier,correction,imputation,r2
50,z,drop,LOCF,0.7688023875582247
50,z,drop,interpolation,0.7662836310750892
50,z,LOCF,LOCF,0.7649765954165522
50,z,LOCF,interpolation,0.7628186884574988
50,lof,drop,LOCF,0.8027364201476707
50,lof,drop,interpolation,0.7981365023026388
50,lof,LOCF,LOCF,0.7419898852255636
50,lof,LOCF,interpolation,0.7430524072600468
50,hst,drop,LOCF,0.780953872338095
50,hst,drop,interpolation,0.7792897459706527
50,hst,LOCF,LOCF,0.7669564907004333
50,hst,LOCF,interpolation,0.7656281956616545
50,z,drop,LOCF,0.7710999183126684
50,z,drop,interpolation,0.7710107108816848
50,z,LOCF,LOCF,0.7623425029069207
50,z,LOCF,interpolation,0.7602871699920488
50,lof,drop,LOCF,0.800912861090127
50,lof,drop,interpolation,0.7853137970993479
50,lof,LOCF,LOCF,0.749050121070369
50,lof,LOCF,interpolation,0.7492174019719002
50,hst,drop,LOCF,0.7789019931367517
50,hst,drop,interpolation,0.7775216849780072
50,hst,LOCF,LOCF,0.7636490904817385
50,hst,LOCF,interpolation,0.7620049404854177
50,z,drop,LOCF,0.7632956093058996
50,z,drop,interpolation,0.763681881646211
50,z,LOCF,LOCF,0.7582734776373501
50,z,LOCF,interpolation,0.7584900982535397
50,lof,drop,LOCF,0.787843524515458
50,lof,drop,interpolation,0.79398910243811
50,lof,LOCF,LOCF,0.7515521211720545
50,lof,LOCF,interpolation,0.7521368145767545
50,hst,drop,LOCF,0.7746973304814326
50,hst,drop,interpolation,0.7758190225555903
50,hst,LOCF,LOCF,0.7591986124066924
50,hst,LOCF,interpolation,0.7581624002514122
50,z,drop,LOCF,0.7775914760307533
50,z,drop,interpolation,0.7771563603456924
50,z,LOCF,LOCF,0.7646135274250181
50,z,LOCF,interpolation,0.7647743852824082
50,lof,drop,LOCF,0.7860998276802906
50,lof,drop,interpolation,0.7844874403954776
50,lof,LOCF,LOCF,0.7438653531095702
50,lof,LOCF,interpolation,0.7476488288253083
50,hst,drop,LOCF,0.7750763407132306
50,hst,drop,interpolation,0.7756678393051362
50,hst,LOCF,LOCF,0.7625936526763247
50,hst,LOCF,interpolation,0.7630195149437144
50,z,drop,LOCF,0.7712292554547117
50,z,drop,interpolation,0.769663717811796
50,z,LOCF,LOCF,0.7621312934185166
50,z,LOCF,interpolation,0.7605586388724239
50,lof,drop,LOCF,0.7887409811308979
50,lof,drop,interpolation,0.783239488640102
50,lof,LOCF,LOCF,0.7490399445290541
50,lof,LOCF,interpolation,0.7486789075884228
50,hst,drop,LOCF,0.7760020131245123
50,hst,drop,interpolation,0.7751095020217482
50,hst,LOCF,LOCF,0.7609125404035783
50,hst,LOCF,interpolation,0.7605878955000014
50,z,drop,LOCF,0.7728926493405511
50,z,drop,interpolation,0.7707774613196114
50,z,LOCF,LOCF,0.7651454091187269
50,z,LOCF,interpolation,0.7630502528265003
50,lof,drop,LOCF,0.789023296009097
50,lof,drop,interpolation,0.7921088140103044
50,lof,LOCF,LOCF,0.7558304562384451
50,lof,LOCF,interpolation,0.7531829445723934
50,hst,drop,LOCF,0.7784385971421988
50,hst,drop,interpolation,0.7767459159657397
50,hst,LOCF,LOCF,0.7618807697979652
50,hst,LOCF,interpolation,0.7612288581164247
50,z,drop,LOCF,0.7723742434986675
50,z,drop,interpolation,0.7714509201276837
50,z,LOCF,LOCF,0.7606020485921777
50,z,LOCF,interpolation,0.7594488478591599
50,lof,drop,LOCF,0.8036986503628761
50,lof,drop,interpolation,0.779223863301451
50,lof,LOCF,LOCF,0.7456356737505698
50,lof,LOCF,interpolation,0.7460741100882766
50,hst,drop,LOCF,0.7746056968414606
50,hst,drop,interpolation,0.7763966289862354
50,hst,LOCF,LOCF,0.7573411697163641
50,hst,LOCF,interpolation,0.7566892244696564
50,z,drop,LOCF,0.7641126172358796
50,z,drop,interpolation,0.764400482586054
50,z,LOCF,LOCF,0.7607233006496018
50,z,LOCF,interpolation,0.7612504929146843
50,lof,drop,LOCF,0.7970171591921045
50,lof,drop,interpolation,0.7941269805684308
50,lof,LOCF,LOCF,0.751282967914287
50,lof,LOCF,interpolation,0.7520109525661427
50,hst,drop,LOCF,0.7824869749840042
50,hst,drop,interpolation,0.7839225682554597
50,hst,LOCF,LOCF,0.7655582647640561
50,hst,LOCF,interpolation,0.7661650138972458
