percentage,outlier,imputation,r2
50,none,none,0.3747190311929453
50,z,drop,0.3769030536657882
50,z,LOCF,0.3757756410349865
50,z,mean,0.3740429996475367
50,z,interpolation,0.3758195361440993
50,lof,drop,0.5088997073283774
50,lof,LOCF,0.4627410381098827
50,lof,mean,0.2401333918149161
50,lof,interpolation,0.4674709643558379
50,iforest,drop,0.6256103446432193
50,iforest,LOCF,0.5734305418032732
50,iforest,mean,-0.1625365021030429
50,iforest,interpolation,0.5031552220096058
50,hst,drop,0.548697393196924
50,hst,LOCF,0.5410720971451901
50,hst,mean,0.1667369019872158
50,hst,interpolation,0.5290484194311081
50,none,none,0.3749747000971736
50,z,drop,0.3768626902265085
50,z,LOCF,0.3752626471617839
50,z,mean,0.3735836141276326
50,z,interpolation,0.3758931170822118
50,lof,drop,0.5036707115762888
50,lof,LOCF,0.4672787980091443
50,lof,mean,0.2224175785259938
50,lof,interpolation,0.4654506832703809
50,iforest,drop,0.627547906507748
50,iforest,LOCF,0.5766390360688345
50,iforest,mean,-0.2052424423269381
50,iforest,interpolation,0.5170799977308866
50,hst,drop,0.5430267987809633
50,hst,LOCF,0.5308518420613315
50,hst,mean,0.1611523025801442
50,hst,interpolation,0.5234440067380848
50,none,none,0.3727804889563203
50,z,drop,0.3764616959490976
50,z,LOCF,0.3727899038242285
50,z,mean,0.3710061012159273
50,z,interpolation,0.3730046684842277
50,lof,drop,0.5107868687308217
50,lof,LOCF,0.4643977559353928
50,lof,mean,0.2264179008391829
50,lof,interpolation,0.4597212015235135
50,iforest,drop,0.6106433129251925
50,iforest,LOCF,0.5559011430081151
50,iforest,mean,-0.1774820852257546
50,iforest,interpolation,0.516276375910176
50,hst,drop,0.5410242134701685
50,hst,LOCF,0.5344909785376417
50,hst,mean,0.1325069915216191
50,hst,interpolation,0.5166514632187096
50,none,none,0.3673668136660067
50,z,drop,0.3678337755775391
50,z,LOCF,0.3671538272740458
50,z,mean,0.3660578310553493
50,z,interpolation,0.3664877947195167
50,lof,drop,0.5021337267450713
50,lof,LOCF,0.4682407376598352
50,lof,mean,0.2108041955299604
50,lof,interpolation,0.4635892239595452
50,iforest,drop,0.616834091536347
50,iforest,LOCF,0.5627916875924956
50,iforest,mean,-0.1551316680621617
50,iforest,interpolation,0.5048510982756486
50,hst,drop,0.5372230578241
50,hst,LOCF,0.5431832346080281
50,hst,mean,0.1365206718322146
50,hst,interpolation,0.5265817893112205
50,none,none,0.3723287794021163
50,z,drop,0.3767250084157776
50,z,LOCF,0.3732238742084124
50,z,mean,0.3695620145449572
50,z,interpolation,0.3735514072429308
50,lof,drop,0.4955189283530193
50,lof,LOCF,0.4641407388979619
50,lof,mean,0.1954611776810655
50,lof,interpolation,0.4439079609878791
50,iforest,drop,0.6213143671810355
50,iforest,LOCF,0.5694063207565807
50,iforest,mean,-0.1877960494627299
50,iforest,interpolation,0.4984452524770241
50,hst,drop,0.5477520147293438
50,hst,LOCF,0.5454491995232775
50,hst,mean,0.1330719776903604
50,hst,interpolation,0.5273495528038377
50,none,none,0.3748043177754275
50,z,drop,0.3809060983316206
50,z,LOCF,0.3757524596285641
50,z,mean,0.3728520267824152
50,z,interpolation,0.3754854397761109
50,lof,drop,0.5118244213095393
50,lof,LOCF,0.4713243513939956
50,lof,mean,0.2278181788760681
50,lof,interpolation,0.4679054664978316
50,iforest,drop,0.6313735881209303
50,iforest,LOCF,0.5829274642778861
50,iforest,mean,-0.2152452378395237
50,iforest,interpolation,0.5173943413132791
50,hst,drop,0.5457700830449725
50,hst,LOCF,0.5409784593672164
50,hst,mean,0.1481475096403086
50,hst,interpolation,0.523943365524226
50,none,none,0.367763485762032
50,z,drop,0.3719606242025881
50,z,LOCF,0.3689334294085612
50,z,mean,0.3659954218478981
50,z,interpolation,0.3694148057547016
50,lof,drop,0.498312254497355
50,lof,LOCF,0.4565320868416253
50,lof,mean,0.2069641620153124
50,lof,interpolation,0.4459200462976781
50,iforest,drop,0.6258243638268999
50,iforest,LOCF,0.5762109285485766
50,iforest,mean,-0.1978072327342852
50,iforest,interpolation,0.5039228690386295
50,hst,drop,0.5324164211383846
50,hst,LOCF,0.5345711589750043
50,hst,mean,0.1338561360874846
50,hst,interpolation,0.5128877289290021
50,none,none,0.3730846883456646
50,z,drop,0.3762559869789893
50,z,LOCF,0.3739621459781036
50,z,mean,0.3711999603547878
50,z,interpolation,0.3740963227883558
50,lof,drop,0.4992407041006151
50,lof,LOCF,0.4585015303156031
50,lof,mean,0.208995826927139
50,lof,interpolation,0.4579849199391775
50,iforest,drop,0.6217115625008668
50,iforest,LOCF,0.5723639963770355
50,iforest,mean,-0.1970062433642081
50,iforest,interpolation,0.5013368050916941
50,hst,drop,0.5417000225942059
50,hst,LOCF,0.54320704811121
50,hst,mean,0.1308799077917632
50,hst,interpolation,0.5258197282938726
