percentage,outlier,correction,imputation,r2
10,z,drop,LOCF,0.7864807882054207
10,z,drop,interpolation,0.7869060276474974
10,z,LOCF,LOCF,0.7759619119423206
10,z,LOCF,interpolation,0.7748870355184526
10,lof,drop,LOCF,0.7964351958248035
10,lof,drop,interpolation,0.7982387665165747
10,lof,LOCF,LOCF,0.7683417494954532
10,lof,LOCF,interpolation,0.7678838037020355
10,hst,drop,LOCF,0.791576655825455
10,hst,drop,interpolation,0.7911579206565638
10,hst,LOCF,LOCF,0.7666331249497409
10,hst,LOCF,interpolation,0.766126806494609
10,z,drop,LOCF,0.7858672177479357
10,z,drop,interpolation,0.7864297346652749
10,z,LOCF,LOCF,0.7792166076835318
10,z,LOCF,interpolation,0.7798149576745684
10,lof,drop,LOCF,0.8001088024444403
10,lof,drop,interpolation,0.7984123447980013
10,lof,LOCF,LOCF,0.7701734531323008
10,lof,LOCF,interpolation,0.7711712223374677
10,hst,drop,LOCF,0.7746562074159535
10,hst,drop,interpolation,0.7763187828721902
10,hst,LOCF,LOCF,0.7711909323928716
10,hst,LOCF,interpolation,0.7714507557636473
10,z,drop,LOCF,0.7826775817405168
10,z,drop,interpolation,0.7832567620441084
10,z,LOCF,LOCF,0.7746236945521423
10,z,LOCF,interpolation,0.775341491797455
10,lof,drop,LOCF,0.7861966060667509
10,lof,drop,interpolation,0.7876188508204585
10,lof,LOCF,LOCF,0.7659101082785843
10,lof,LOCF,interpolation,0.7645575286402834
10,hst,drop,LOCF,0.7971719882339482
10,hst,drop,interpolation,0.7966407603456434
10,hst,LOCF,LOCF,0.7670642778051765
10,hst,LOCF,interpolation,0.7665005418011943
10,z,drop,LOCF,0.7885099854623765
10,z,drop,interpolation,0.7886022734560405
10,z,LOCF,LOCF,0.7821436190402473
10,z,LOCF,interpolation,0.7815717912903669
10,lof,drop,LOCF,0.7981710246079272
10,lof,drop,interpolation,0.795253401728413
10,lof,LOCF,LOCF,0.7733125026565214
10,lof,LOCF,interpolation,0.7682958767917315
10,hst,drop,LOCF,0.7837030972940658
10,hst,drop,interpolation,0.7835927440818845
10,hst,LOCF,LOCF,0.7686236226438629
10,hst,LOCF,interpolation,0.7680042481083333
10,z,drop,LOCF,0.7837930776106665
10,z,drop,interpolation,0.7843751394542364
10,z,LOCF,LOCF,0.7773345992411509
10,z,LOCF,interpolation,0.7769780003068266
10,lof,drop,LOCF,0.7885414554335307
10,lof,drop,interpolation,0.7864497809640304
10,lof,LOCF,LOCF,0.7670128885361265
10,lof,LOCF,interpolation,0.7646621148720008
10,hst,drop,LOCF,0.789906783567941
10,hst,drop,interpolation,0.7909471657146441
10,hst,LOCF,LOCF,0.7683119923641721
10,hst,LOCF,interpolation,0.7685262735788869
10,z,drop,LOCF,0.7821483631129325
10,z,drop,interpolation,0.7819330234781403
10,z,LOCF,LOCF,0.7822444283430496
10,z,LOCF,interpolation,0.7821018516867564
10,lof,drop,LOCF,0.7889143451965107
10,lof,drop,interpolation,0.7937331930189889
10,lof,LOCF,LOCF,0.766145938524636
10,lof,LOCF,interpolation,0.7661658144649772
10,hst,drop,LOCF,0.7897489033569768
10,hst,drop,interpolation,0.7897710223683413
10,hst,LOCF,LOCF,0.7739053366157527
10,hst,LOCF,interpolation,0.7743824545851423
10,z,drop,LOCF,0.7780298273059836
10,z,drop,interpolation,0.7769238084865245
10,z,LOCF,LOCF,0.7729508626072079
10,z,LOCF,interpolation,0.7724418530988997
10,lof,drop,LOCF,0.7984701205845874
10,lof,drop,interpolation,0.795341364712863
10,lof,LOCF,LOCF,0.7702737117252745
10,lof,LOCF,interpolation,0.7688925845185979
10,hst,drop,LOCF,0.7858238101452274
10,hst,drop,interpolation,0.7850602310401841
10,hst,LOCF,LOCF,0.7635284073904044
10,hst,LOCF,interpolation,0.7617878499499351
10,z,drop,LOCF,0.7845540252142907
10,z,drop,interpolation,0.7842723691469793
10,z,LOCF,LOCF,0.7756260063987718
10,z,LOCF,interpolation,0.7757434494754671
10,lof,drop,LOCF,0.7866568685688252
10,lof,drop,interpolation,0.7866375170000067
10,lof,LOCF,LOCF,0.7711475623776212
10,lof,LOCF,interpolation,0.7725445318774431
10,hst,drop,LOCF,0.7865145152962836
10,hst,drop,interpolation,0.78759714840394
10,hst,LOCF,LOCF,0.770053836034994
10,hst,LOCF,interpolation,0.7699776129004927
