percentage,method,precision,recall,f1
30,z,0.2975250131648236,0.3037090127217344,0.3005852101436425
30,lof,0.8460641399416909,0.5199784984769754,0.6441016535345688
30,iforest,1.0,0.4153377530908439,0.5869097354095455
30,hst,0.9540293547493768,0.6172728901630532,0.7495648389904264
30,z,0.3031420045638055,0.3171717171717171,0.3099982049901274
30,lof,0.8422492401215805,0.5089072543617998,0.6344590726960504
30,iforest,1.0,0.4299357208448117,0.6013357307988697
30,hst,0.9239956568946796,0.6251606978879706,0.7457552853543651
30,z,0.3001579778830964,0.3140495867768595,0.3069466882067852
30,lof,0.8436569386539607,0.5202938475665748,0.6436442122003863
30,iforest,1.0,0.4236914600550964,0.5952012383900928
30,hst,0.956940509915014,0.6203856749311295,0.752757660167131
30,z,0.3059505002632964,0.3173129437465866,0.3115281501340483
30,lof,0.8521400778210116,0.5182960131075914,0.6445551279148743
30,iforest,1.0,0.421263426178773,0.592801332137825
30,hst,0.9398663697104676,0.6146004005097396,0.7432030820033022
30,z,0.2943654555028963,0.3059102517329441,0.3000268360318454
30,lof,0.8459499263622975,0.5238963881794966,0.6470654500394277
30,iforest,1.0,0.4281284202845676,0.5995657172052624
30,hst,0.9424400991462408,0.6242247354979934,0.7510150334686712
30,z,0.3027909426013691,0.3134084302325581,0.3080082135523614
30,lof,0.8461095100864553,0.5334302325581395,0.6543347448183641
30,iforest,1.0,0.4198764534883721,0.5914267434420986
30,hst,0.9409827065605272,0.6228197674418605,0.7495353667869248
30,z,0.29980691592066,0.314028314028314,0.3067528735632184
30,lof,0.8536585365853658,0.5276705276705277,0.6521986137938871
30,iforest,1.0,0.4263651406508549,0.5978344934261407
30,hst,0.927038626609442,0.6354109211252068,0.7540089451292681
30,z,0.2906793048973143,0.3054223533751383,0.2978685133555175
30,lof,0.8373382624768947,0.5012910365178901,0.6271342870327642
30,iforest,1.0,0.4300995942456658,0.6014960020634511
30,hst,0.9293069858057333,0.615824419033567,0.7407653910149751
