percentage,outlier,correction,imputation,r2
50,z,drop,LOCF,0.764268132119755
50,z,drop,interpolation,0.765126796038697
50,z,LOCF,LOCF,0.762493560020608
50,z,LOCF,interpolation,0.7650123075161716
50,lof,drop,LOCF,0.7683886662850601
50,lof,drop,interpolation,0.771277749656519
50,lof,LOCF,LOCF,0.7498998225427901
50,lof,LOCF,interpolation,0.7496708454977389
50,hst,drop,LOCF,0.7656353737883415
50,hst,drop,interpolation,0.7651042358252557
50,hst,LOCF,LOCF,0.7584864617322113
50,hst,LOCF,interpolation,0.7589444158223139
