percentage,outlier,correction,imputation,r2
10,z,drop,LOCF,0.7800103039670273
10,z,drop,interpolation,0.7800675482282903
10,z,LOCF,LOCF,0.7797240826607132
10,z,LOCF,interpolation,0.7785219531741941
10,lof,drop,LOCF,0.7855234702963999
10,lof,drop,interpolation,0.7826612390281136
10,lof,LOCF,LOCF,0.7741713893182208
10,lof,LOCF,interpolation,0.7770336023813612
10,hst,drop,LOCF,0.779338252796953
10,hst,drop,interpolation,0.7784456081885266
10,hst,LOCF,LOCF,0.7777777777777778
10,hst,LOCF,interpolation,0.7781212433453546
