percentage,outlier,imputation,r2
40,none,none,0.7698780697235102
40,none,drop,0.7759012345679014
40,none,LOCF,0.7749728089759002
40,none,mean,0.7718243746064457
40,none,interpolation,0.7749155647146375
40,none,none,0.7654130173450112
40,none,drop,0.7746616028824618
40,none,LOCF,0.7728547713091762
40,none,mean,0.7701642910298242
40,none,interpolation,0.7778922663003034
40,none,none,0.7682179861468887
40,none,drop,0.7734320987654321
40,none,LOCF,0.7717098860839201
40,none,mean,0.7686759402369913
40,none,interpolation,0.7741713893182208
40,none,none,0.7655275058675368
40,none,drop,0.776395061728395
40,none,LOCF,0.776232182723682
40,none,mean,0.7725113057415994
40,none,interpolation,0.7730265040929647
40,none,none,0.7685042074532028
40,none,drop,0.7749537442788976
40,none,LOCF,0.7718816188677086
40,none,mean,0.7690194058045681
40,none,interpolation,0.7737706794893812
40,none,none,0.7674165664892095
40,none,drop,0.7727139935728893
40,none,LOCF,0.7735989467055928
40,none,mean,0.772339572957811
40,none,interpolation,0.7739424122731696
40,none,none,0.7656992386513252
40,none,drop,0.7736877982276755
40,none,LOCF,0.7730265040929647
40,none,mean,0.7680462533631004
40,none,interpolation,0.7758887171561051
40,none,none,0.7674165664892095
40,none,drop,0.7740246913580247
40,none,LOCF,0.7717671303451827
40,none,mean,0.7666723910927928
40,none,interpolation,0.7738851680119068
