percentage,outlier,imputation,r2
20,none,none,0.7727402827866506
20,none,drop,0.7795264116575593
20,none,LOCF,0.7796668383994505
20,none,mean,0.7774915564714637
20,none,interpolation,0.7796668383994505
20,none,none,0.7734272139218045
20,none,drop,0.7823923858966039
20,none,LOCF,0.7797813269219761
20,none,mean,0.7774915564714637
20,none,interpolation,0.7774343122102009
20,none,none,0.7716526418226574
20,none,drop,0.7821760761410341
20,none,LOCF,0.7788654187417712
20,none,mean,0.7756597401110539
20,none,interpolation,0.7776632892552522
20,none,none,0.7749728089759002
20,none,drop,0.7775614680222078
20,none,LOCF,0.7797813269219761
20,none,mean,0.7766901368137844
20,none,interpolation,0.7789799072642967
20,none,none,0.771423664777606
20,none,drop,0.7787249544626594
20,none,LOCF,0.7744576106245349
20,none,mean,0.7741713893182208
20,none,interpolation,0.7770908466426241
20,none,none,0.7704505123361383
20,none,drop,0.7800364298724954
20,none,LOCF,0.7770908466426241
20,none,mean,0.773198236876753
20,none,interpolation,0.7772625794264125
20,none,none,0.773198236876753
20,none,drop,0.7803013915927609
20,none,LOCF,0.7788654187417712
20,none,mean,0.7759459614173679
20,none,interpolation,0.7772053351651497
20,none,none,0.7737706794893812
20,none,drop,0.7778506375227686
20,none,LOCF,0.7786936859579826
20,none,mean,0.7786364416967199
20,none,interpolation,0.7790943957868224
