percentage,outlier,imputation,r2
40,none,none,0.7237391951456867
40,z,drop,1.0
40,z,LOCF,0.6826378155589902
40,z,mean,0.9424695174308776
40,z,interpolation,0.7014711775144542
40,lof,drop,0.7539936102236422
40,lof,LOCF,0.7207052492987577
40,lof,mean,0.7175568149293033
40,lof,interpolation,0.7212776919113859
40,iforest,drop,0.7753065297975478
40,iforest,LOCF,0.7027877955234988
40,iforest,mean,0.690480279351995
40,iforest,interpolation,0.7149235789112143
40,hst,drop,0.7905444362078906
40,hst,LOCF,0.7241399049745263
40,hst,mean,0.7360467113171905
40,hst,interpolation,0.7262006983799874
40,none,none,0.7157822428301562
40,z,drop,1.0
40,z,LOCF,0.6856145171446563
40,z,mean,0.9437861354399222
40,z,interpolation,0.7074245806857863
40,lof,drop,0.7535717104743863
40,lof,LOCF,0.7160112198752075
40,lof,mean,0.7141794035147976
40,lof,interpolation,0.7255137672448337
40,iforest,drop,0.7752210706475231
40,iforest,LOCF,0.7074245806857863
40,iforest,mean,0.6887629515141107
40,iforest,interpolation,0.7136069609021697
40,hst,drop,0.788034188034188
40,hst,LOCF,0.7215639132177
40,hst,mean,0.7298643311008072
40,hst,interpolation,0.7281470032629229
40,none,none,0.723338485316847
40,z,drop,1.0
40,z,LOCF,0.6789169385769077
40,z,mean,0.9395500601064743
40,z,interpolation,0.706909382334421
40,lof,drop,0.7586206896551724
40,lof,LOCF,0.7204762722537066
40,lof,mean,0.717671303451829
40,lof,interpolation,0.7280325147403972
40,iforest,drop,0.766062446616684
40,iforest,LOCF,0.6995821168927815
40,iforest,mean,0.6935142251989238
40,iforest,interpolation,0.7063941839830556
40,hst,drop,0.7912087912087912
40,hst,LOCF,0.7317533917224799
40,hst,mean,0.7403972751731639
40,hst,interpolation,0.7282614917854486
40,none,none,0.7183582345869827
40,z,drop,1.0
40,z,LOCF,0.688362241685271
40,z,mean,0.9382334420974298
40,z,interpolation,0.700326292289198
40,lof,drop,0.746564523771916
40,lof,LOCF,0.7177285477130918
40,lof,mean,0.7097143511362985
40,lof,interpolation,0.7217356460014883
40,iforest,drop,0.7704450361354127
40,iforest,LOCF,0.7004980250729864
40,iforest,mean,0.6870456236762265
40,iforest,interpolation,0.7053065430190624
40,hst,drop,0.7916151882052549
40,hst,LOCF,0.7239109279294751
40,hst,mean,0.7337569408666781
40,hst,interpolation,0.7262006983799874
40,none,none,0.7243688820195775
40,z,drop,1.0
40,z,LOCF,0.6828095483427786
40,z,mean,0.9374892667010132
40,z,interpolation,0.7011849562081401
40,lof,drop,0.7588467614533967
40,lof,LOCF,0.7197893411185528
40,lof,mean,0.7204190279924436
40,lof,interpolation,0.7264869196863014
40,iforest,drop,0.7658745247148289
40,iforest,LOCF,0.7021581086496079
40,iforest,mean,0.6889919285591619
40,iforest,interpolation,0.706623161028107
40,hst,drop,0.7888971254427147
40,hst,LOCF,0.7252275459385197
40,hst,mean,0.7339859179117293
40,hst,interpolation,0.7241399049745263
40,none,none,0.7246551033258917
40,z,drop,1.0
40,z,LOCF,0.6844123876581373
40,z,mean,0.9390921060163718
40,z,interpolation,0.7034174823973897
40,lof,drop,0.7597315436241611
40,lof,LOCF,0.7200755624248669
40,lof,mean,0.7192741427671876
40,lof,interpolation,0.7281470032629229
40,iforest,drop,0.7822618934574115
40,iforest,LOCF,0.7085694659110424
40,iforest,mean,0.6855000286221307
40,iforest,interpolation,0.7087984429560936
40,hst,drop,0.7922669922669923
40,hst,LOCF,0.7279180262178717
40,hst,mean,0.735302535920774
40,hst,interpolation,0.729005667181865
40,none,none,0.7264296754250388
40,z,drop,1.0
40,z,LOCF,0.6790314270994333
40,z,mean,0.9417253420344608
40,z,interpolation,0.7065659167668441
40,lof,drop,0.7615700521244669
40,lof,LOCF,0.7222508443528536
40,lof,mean,0.7202472952086554
40,lof,interpolation,0.7278607819566089
40,iforest,drop,0.7749596276242046
40,iforest,LOCF,0.7088556872173565
40,iforest,mean,0.6921976071898792
40,iforest,interpolation,0.7141221592535348
40,hst,drop,0.7894179894179895
40,hst,LOCF,0.7291201557043906
40,hst,mean,0.7366763981910814
40,hst,interpolation,0.7291773999656534
40,z,drop,1.0
40,z,LOCF,0.678516228748068
40,z,mean,0.9353139847730264
40,z,interpolation,0.704218902055069
40,lof,drop,0.7599842146803474
40,lof,LOCF,0.7179002804968803
40,lof,mean,0.7188161886770851
40,lof,interpolation,0.7262006983799874
40,iforest,drop,0.7732889733840305
40,iforest,LOCF,0.7042761463163318
40,iforest,mean,0.6828667926040415
40,iforest,interpolation,0.708683954433568
40,hst,drop,0.7886500288279384
40,hst,LOCF,0.7296925983170187
40,hst,mean,0.734100406434255
40,hst,interpolation,0.7316389031999542
