percentage,outlier,imputation,r2
30,none,none,0.730265040929647
30,z,drop,1.0
30,z,LOCF,0.6910527219646231
30,z,mean,0.952143797584292
30,z,interpolation,0.7027305512622359
30,lof,drop,0.7469541460533117
30,lof,LOCF,0.7282614917854486
30,lof,mean,0.719445875550976
30,lof,interpolation,0.7310092163260634
30,iforest,drop,0.79909510974201
30,iforest,LOCF,0.7102295494876638
30,iforest,mean,0.6957467513881733
30,iforest,interpolation,0.7069666265956838
30,hst,drop,0.773624772313297
30,hst,LOCF,0.7350735588757227
30,hst,mean,0.738565458812754
30,hst,interpolation,0.7377640391550747
30,none,none,0.7326692999026847
30,z,drop,1.0
30,z,LOCF,0.6912816990096743
30,z,mean,0.9509416680977733
30,z,interpolation,0.7048485889289599
30,lof,drop,0.7562134502923976
30,lof,LOCF,0.7262579426412502
30,lof,mean,0.7235102181006354
30,lof,interpolation,0.7331272539927873
30,iforest,drop,0.8107352799460344
30,iforest,LOCF,0.7027305512622359
30,iforest,mean,0.6859579827122331
30,iforest,interpolation,0.707195603640735
30,hst,drop,0.7827529021558872
30,hst,LOCF,0.734730093308146
30,hst,mean,0.7345583605243574
30,hst,interpolation,0.7345583605243574
30,none,none,0.7319823687675312
30,z,drop,1.0
30,z,LOCF,0.694372889117866
30,z,mean,0.9543190795122788
30,z,interpolation,0.7043906348388574
30,lof,drop,0.7476061691396828
30,lof,LOCF,0.7295781097944931
30,lof,mean,0.7251703016772568
30,lof,interpolation,0.7333562310378384
30,iforest,drop,0.7960304460930725
30,iforest,LOCF,0.7087411986948309
30,iforest,mean,0.6880187761176942
30,iforest,interpolation,0.707825290514626
30,hst,drop,0.7779918646970669
30,hst,LOCF,0.7350735588757227
30,hst,mean,0.7418283817047341
30,hst,interpolation,0.739767588299273
30,none,none,0.7290629114431277
30,z,drop,1.0
30,z,LOCF,0.6919113858835652
30,z,mean,0.9544335680348044
30,z,interpolation,0.704218902055069
30,lof,drop,0.7452100354276626
30,lof,LOCF,0.7256855000286221
30,lof,mean,0.7158394870914192
30,lof,interpolation,0.7295208655332303
30,iforest,drop,0.7981572948328267
30,iforest,LOCF,0.7102867937489268
30,iforest,mean,0.6948880874692313
30,iforest,interpolation,0.7118896330642853
30,hst,drop,0.7777777777777778
30,hst,LOCF,0.7362184441009789
30,hst,mean,0.7388516801190681
30,hst,interpolation,0.7390234129028564
30,none,none,0.7363329326235044
30,z,drop,1.0
30,z,LOCF,0.688076020378957
30,z,mean,0.9539183696834392
30,z,interpolation,0.7065659167668441
30,lof,drop,0.7525946499049847
30,lof,LOCF,0.7300933081458584
30,lof,mean,0.7269448737764039
30,lof,interpolation,0.7365046654072929
30,iforest,drop,0.8014238253440912
30,iforest,LOCF,0.7082832446047284
30,iforest,mean,0.6979220333161601
30,iforest,interpolation,0.7089701757398821
30,hst,drop,0.7817122040072861
30,hst,LOCF,0.7342148949567806
30,hst,mean,0.7393668784704334
30,hst,interpolation,0.7395386112542217
30,none,none,0.735874978533402
30,z,drop,1.0
30,z,LOCF,0.6880187761176942
30,z,mean,0.952143797584292
30,z,interpolation,0.7043333905775946
30,lof,drop,0.7509417239087081
30,lof,LOCF,0.7297498425782816
30,lof,mean,0.7236247066231611
30,lof,interpolation,0.7312954376323773
30,iforest,drop,0.8036646729326877
30,iforest,LOCF,0.7103440380101894
30,iforest,mean,0.6938004465052379
30,iforest,interpolation,0.7078825347758888
30,hst,drop,0.7792349726775956
30,hst,LOCF,0.7355887572270879
30,hst,mean,0.7441753964165091
30,hst,interpolation,0.739767588299273
30,none,none,0.7328410326864732
30,z,drop,1.0
30,z,LOCF,0.68956437117179
30,z,mean,0.9494533173049402
30,z,interpolation,0.7071383593794722
30,lof,drop,0.747918188458729
30,lof,LOCF,0.7266586524700898
30,lof,mean,0.7294063770107047
30,lof,interpolation,0.7315244146774287
30,iforest,drop,0.7977657935285054
30,iforest,LOCF,0.7087411986948309
30,iforest,mean,0.6971778579197435
30,iforest,interpolation,0.7133207395958554
30,hst,drop,0.7808378870673952
30,hst,LOCF,0.7374778178487607
30,hst,mean,0.743946419371458
30,hst,interpolation,0.7403972751731639
30,z,drop,1.0
30,z,LOCF,0.6960902169557502
30,z,mean,0.950998912359036
30,z,interpolation,0.7076535577308374
30,lof,drop,0.7478438824733227
30,lof,LOCF,0.7312381933711144
30,lof,mean,0.7246551033258917
30,lof,interpolation,0.7355887572270879
30,iforest,drop,0.8007215418209437
30,iforest,LOCF,0.7096571068750357
30,iforest,mean,0.6925983170187189
30,iforest,interpolation,0.7091419085236705
30,hst,drop,0.7746052346960848
30,hst,LOCF,0.7364474211460301
30,hst,mean,0.7379357719388632
30,hst,interpolation,0.735874978533402
